2015.01.01,22:00,1.1601,1.16183,1.15975,1.1607,4265
2015.01.01,23:00,1.16068,1.16246,1.16068,1.16158,4902
2015.01.02,00:00,1.16158,1.16287,1.16158,1.16275,3579
2015.01.02,01:00,1.16272,1.16378,1.16266,1.16334,4371
2015.01.02,02:00,1.16334,1.16387,1.16319,1.16363,2774
2015.01.02,03:00,1.16363,1.16375,1.16347,1.16355,2586
2015.01.02,04:00,1.16358,1.1654,1.16356,1.16508,5381
2015.01.02,05:00,1.16505,1.16541,1.16449,1.16483,3635
2015.01.02,06:00,1.16483,1.16566,1.16466,1.16487,4480
2015.01.02,07:00,1.16487,1.16591,1.16477,1.1649,4892
2015.01.02,08:00,1.16491,1.16543,1.16438,1.16484,5773
2015.01.02,09:00,1.16484,1.16607,1.16431,1.16605,4638
2015.01.02,10:00,1.16607,1.16669,1.16563,1.16569,4027
2015.01.02,11:00,1.1657,1.16669,1.16533,1.16635,3911
2015.01.02,12:00,1.16637,1.16843,1.16636,1.16792,5677
2015.01.02,13:00,1.16794,1.16957,1.16781,1.16957,7058
2015.01.02,14:00,1.1696,1.17086,1.16926,1.17069,6729
2015.01.02,15:00,1.17062,1.17291,1.16939,1.17128,14105
2015.01.02,16:00,1.17131,1.17417,1.17093,1.17249,11175
2015.01.02,17:00,1.17251,1.1748,1.17242,1.17413,8486
2015.01.02,18:00,1.17414,1.17474,1.174,1.1744,4101
2015.01.02,19:00,1.17441,1.17565,1.17378,1.17498,5592
2015.01.02,20:00,1.17498,1.17621,1.17479,1.17619,5573
2015.01.02,21:00,1.17623,1.17849,1.17595,1.17826,4543
2015.01.04,22:00,1.17799,1.18418,1.17798,1.18121,4650
2015.01.04,23:00,1.18121,1.18129,1.17919,1.17929,9772
2015.01.05,00:00,1.17926,1.17926,1.17749,1.17835,7521
2015.01.05,01:00,1.17835,1.17971,1.17736,1.17929,5319
2015.01.05,02:00,1.17929,1.17964,1.17825,1.17956,3094
2015.01.05,03:00,1.17956,1.18122,1.1795,1.18086,3910
2015.01.05,04:00,1.18088,1.18121,1.18059,1.18121,3147
2015.01.05,05:00,1.1812,1.18121,1.18047,1.18055,3039
2015.01.05,06:00,1.18056,1.18112,1.18024,1.18063,3121
2015.01.05,07:00,1.18064,1.18078,1.17968,1.17977,4395
2015.01.05,08:00,1.17979,1.17981,1.17757,1.17824,5470
2015.01.05,09:00,1.17825,1.17887,1.17721,1.17725,6514
2015.01.05,10:00,1.17726,1.18002,1.17678,1.17998,6350
2015.01.05,11:00,1.17997,1.18098,1.17929,1.17949,7553
2015.01.05,12:00,1.17947,1.17974,1.17852,1.17892,7104
2015.01.05,13:00,1.17891,1.17918,1.17611,1.17811,9376
2015.01.05,14:00,1.17811,1.17858,1.17671,1.17752,9903
2015.01.05,15:00,1.1775,1.17995,1.17732,1.17878,10583
2015.01.05,16:00,1.17882,1.17927,1.17812,1.17848,7989
2015.01.05,17:00,1.17847,1.17942,1.17809,1.17848,4844
2015.01.05,18:00,1.17845,1.17902,1.17684,1.17684,5050
2015.01.05,19:00,1.17686,1.17715,1.1743,1.17599,8092
2015.01.05,20:00,1.17602,1.17602,1.1745,1.17494,4564
2015.01.05,21:00,1.17496,1.17627,1.17448,1.17618,3625
2015.01.05,22:00,1.17614,1.17653,1.17576,1.17602,3115
2015.01.05,23:00,1.176,1.17627,1.17534,1.17571,2578
2015.01.06,00:00,1.17571,1.17603,1.17469,1.17469,2696
2015.01.06,01:00,1.17469,1.17546,1.17415,1.17466,3407
2015.01.06,02:00,1.17466,1.175,1.17302,1.17377,4257
2015.01.06,03:00,1.17377,1.17462,1.17368,1.17406,2045
2015.01.06,04:00,1.17406,1.17467,1.17398,1.17449,2653
2015.01.06,05:00,1.1745,1.17481,1.17384,1.17397,3289
2015.01.06,06:00,1.17397,1.17465,1.17388,1.17464,3607
2015.01.06,07:00,1.17464,1.17687,1.17464,1.17683,6532
2015.01.06,08:00,1.17683,1.1778,1.17604,1.17662,7424
2015.01.06,09:00,1.17662,1.17772,1.1758,1.17679,6696
2015.01.06,10:00,1.17681,1.17852,1.17672,1.1777,6321
2015.01.06,11:00,1.17772,1.17801,1.17651,1.17713,6764
2015.01.06,12:00,1.17711,1.17824,1.17679,1.17685,6935
2015.01.06,13:00,1.17681,1.17749,1.17591,1.17689,9192
2015.01.06,14:00,1.17687,1.1792,1.17658,1.17765,10247
2015.01.06,15:00,1.17762,1.17903,1.17524,1.1789,13321
2015.01.06,16:00,1.1789,1.18118,1.17863,1.18028,13518
2015.01.06,17:00,1.1803,1.18136,1.17962,1.18133,9251
2015.01.06,18:00,1.18133,1.18246,1.18084,1.18144,7103
2015.01.06,19:00,1.18145,1.18196,1.18105,1.18178,6752
2015.01.06,20:00,1.18178,1.18293,1.18116,1.18279,6169
2015.01.06,21:00,1.18281,1.18392,1.18259,1.18351,4293
2015.01.06,22:00,1.18353,1.18447,1.18348,1.1841,2848
2015.01.06,23:00,1.1841,1.1841,1.18364,1.18383,2107
2015.01.07,00:00,1.18387,1.18391,1.18309,1.18332,2396
2015.01.07,01:00,1.18331,1.18331,1.18232,1.18272,2441
2015.01.07,02:00,1.18272,1.18315,1.18231,1.18282,2110
2015.01.07,03:00,1.18282,1.18341,1.1827,1.18299,3158
2015.01.07,04:00,1.18299,1.18311,1.18253,1.18304,2613
2015.01.07,05:00,1.18304,1.18432,1.1827,1.18359,3254
2015.01.07,06:00,1.18359,1.18464,1.18345,1.18429,2590
2015.01.07,07:00,1.18429,1.18461,1.18297,1.18366,6122
2015.01.07,08:00,1.18366,1.18589,1.18278,1.18573,7675
2015.01.07,09:00,1.18573,1.18674,1.18527,1.18672,8732
2015.01.07,10:00,1.18674,1.18678,1.18232,1.18241,9521
2015.01.07,11:00,1.1824,1.18407,1.18207,1.18407,7543
2015.01.07,12:00,1.1841,1.18433,1.18127,1.18207,8372
2015.01.07,13:00,1.18207,1.18517,1.18144,1.18487,15578
2015.01.07,14:00,1.1849,1.18623,1.18382,1.18392,11562
2015.01.07,15:00,1.18392,1.18667,1.18185,1.18637,14734
2015.01.07,16:00,1.18636,1.18644,1.18457,1.18517,9038
2015.01.07,17:00,1.18514,1.18547,1.18457,1.18518,6005
2015.01.07,18:00,1.18516,1.18578,1.18438,1.18486,6067
2015.01.07,19:00,1.1849,1.1873,1.18184,1.18231,17659
2015.01.07,20:00,1.18233,1.18298,1.18184,1.18202,7002
2015.01.07,21:00,1.18202,1.18296,1.18127,1.18137,3494
2015.01.07,22:00,1.1813,1.18208,1.18121,1.18165,2381
2015.01.07,23:00,1.18165,1.18204,1.18151,1.1818,3187
2015.01.08,00:00,1.18179,1.18185,1.18072,1.18171,3859
2015.01.08,01:00,1.18173,1.18252,1.18129,1.18222,2914
2015.01.08,02:00,1.18221,1.18268,1.18186,1.18254,2300
2015.01.08,03:00,1.18257,1.18302,1.18197,1.1824,2470
2015.01.08,04:00,1.1824,1.18302,1.18214,1.18278,1825
2015.01.08,05:00,1.18282,1.18304,1.18252,1.18266,2355
2015.01.08,06:00,1.18267,1.18303,1.18227,1.1824,2410
2015.01.08,07:00,1.1824,1.1838,1.1824,1.18327,4971
2015.01.08,08:00,1.18329,1.1835,1.1822,1.18268,7322
2015.01.08,09:00,1.18268,1.18319,1.1807,1.18133,6130
2015.01.08,10:00,1.18135,1.18165,1.1801,1.18096,6312
2015.01.08,11:00,1.18096,1.18105,1.17965,1.18068,5502
2015.01.08,12:00,1.18068,1.18225,1.17995,1.18159,8861
2015.01.08,13:00,1.18159,1.18282,1.18081,1.18199,12506
2015.01.08,14:00,1.18199,1.18376,1.18121,1.18144,12748
2015.01.08,15:00,1.18146,1.18274,1.18058,1.18222,14877
2015.01.08,16:00,1.18222,1.18229,1.18085,1.18119,12378
2015.01.08,17:00,1.1812,1.18171,1.18061,1.18166,7509
2015.01.08,18:00,1.18164,1.1836,1.18142,1.18347,6760
2015.01.08,19:00,1.18347,1.18437,1.18287,1.18379,8758
2015.01.08,20:00,1.18373,1.18409,1.18345,1.18355,5449
2015.01.08,21:00,1.18355,1.18387,1.18266,1.18296,5821
2015.01.08,22:00,1.18296,1.18403,1.18283,1.18374,2436
2015.01.08,23:00,1.18375,1.1841,1.18241,1.18277,3935
2015.01.09,00:00,1.18273,1.18299,1.18218,1.1822,1855
2015.01.09,01:00,1.18225,1.18231,1.18139,1.18202,3189
2015.01.09,02:00,1.18202,1.18212,1.18114,1.18156,2713
2015.01.09,03:00,1.18156,1.18213,1.18135,1.18191,2046
2015.01.09,04:00,1.18191,1.18192,1.18139,1.1819,2035
2015.01.09,05:00,1.18191,1.18243,1.18151,1.1823,2184
2015.01.09,06:00,1.1823,1.18328,1.18222,1.18292,2147
2015.01.09,07:00,1.18292,1.18411,1.18279,1.18387,3682
2015.01.09,08:00,1.18385,1.18393,1.18308,1.1835,4311
2015.01.09,09:00,1.18348,1.18504,1.18314,1.18496,5552
2015.01.09,10:00,1.18496,1.18498,1.18344,1.1835,4434
2015.01.09,11:00,1.18352,1.18372,1.18214,1.18251,5110
2015.01.09,12:00,1.18249,1.184,1.18231,1.18232,6038
2015.01.09,13:00,1.18231,1.18897,1.1804,1.18711,21826
2015.01.09,14:00,1.18711,1.18769,1.18556,1.18691,15512
2015.01.09,15:00,1.18698,1.18749,1.18365,1.1854,16454
2015.01.09,16:00,1.18537,1.18742,1.18487,1.18582,13427
2015.01.09,17:00,1.18581,1.18641,1.18506,1.18585,6188
2015.01.09,18:00,1.18589,1.18596,1.18488,1.18529,4337
2015.01.09,19:00,1.18529,1.18628,1.1852,1.18579,5030
2015.01.09,20:00,1.18578,1.1868,1.18578,1.18666,4960
2015.01.09,21:00,1.18665,1.18781,1.18578,1.18624,4359
2015.01.11,22:00,1.18591,1.18617,1.18457,1.18478,3505
2015.01.11,23:00,1.18481,1.18545,1.18437,1.18438,3114
2015.01.12,00:00,1.18436,1.1857,1.18405,1.18492,3267
2015.01.12,01:00,1.18492,1.18617,1.18486,1.18608,2742
2015.01.12,02:00,1.18608,1.18659,1.18538,1.18554,2799
2015.01.12,03:00,1.18554,1.18561,1.18411,1.18465,3159
2015.01.12,04:00,1.18453,1.18487,1.18423,1.18454,2491
2015.01.12,05:00,1.18455,1.18483,1.18383,1.18395,2066
2015.01.12,06:00,1.18397,1.18439,1.18347,1.18438,2845
2015.01.12,07:00,1.18438,1.18631,1.18391,1.18618,5291
2015.01.12,08:00,1.18618,1.18778,1.1861,1.18699,8670
2015.01.12,09:00,1.18699,1.18829,1.18696,1.188,7947
2015.01.12,10:00,1.188,1.18866,1.18744,1.18763,6352
2015.01.12,11:00,1.18763,1.18813,1.18711,1.18768,5200
2015.01.12,12:00,1.18768,1.1904,1.18719,1.19038,8222
2015.01.12,13:00,1.19038,1.19139,1.18935,1.19079,10589
2015.01.12,14:00,1.19079,1.19236,1.19038,1.19079,11299
2015.01.12,15:00,1.19075,1.19373,1.19045,1.19314,11133
2015.01.12,16:00,1.19311,1.19408,1.19255,1.19291,9895
2015.01.12,17:00,1.1929,1.1938,1.19266,1.19366,6807
2015.01.12,18:00,1.19367,1.19557,1.19344,1.19501,7741
2015.01.12,19:00,1.19501,1.1964,1.19447,1.1959,7495
2015.01.12,20:00,1.19592,1.19657,1.19522,1.19657,6607
2015.01.12,21:00,1.19663,1.1974,1.19632,1.19732,3133
2015.01.12,22:00,1.19732,1.19773,1.19673,1.19723,2877
2015.01.12,23:00,1.19721,1.19739,1.1968,1.19684,2967
2015.01.13,00:00,1.19684,1.19765,1.19646,1.19697,4192
2015.01.13,01:00,1.19697,1.19729,1.19561,1.19578,4584
2015.01.13,02:00,1.19578,1.19578,1.19481,1.19485,2914
2015.01.13,03:00,1.19485,1.19548,1.19416,1.19548,2584
2015.01.13,04:00,1.19548,1.19627,1.19542,1.19619,2762
2015.01.13,05:00,1.19619,1.19652,1.19585,1.19596,3254
2015.01.13,06:00,1.19596,1.19661,1.195,1.19571,4560
2015.01.13,07:00,1.19567,1.19791,1.19552,1.19682,6400
2015.01.13,08:00,1.19681,1.1982,1.19648,1.19777,6599
2015.01.13,09:00,1.19777,1.19915,1.19744,1.19806,7910
2015.01.13,10:00,1.19806,1.199,1.19729,1.19832,5212
2015.01.13,11:00,1.19832,1.19935,1.19678,1.19834,7779
2015.01.13,12:00,1.19836,1.19858,1.19628,1.1966,7717
2015.01.13,13:00,1.1966,1.19786,1.19621,1.19676,10100
